,funct,article,verb,auxverb,social,family,friend,humans,affect,posemo,negemo,anx,anger,past,sad,cogmech,insight,cause,discrep,tentat,certain,inhib,incl,excl,present,percept,see,hear,feel,bio,body,health,sexual,future,ingest,adverb,preps,conj,negate,pronoun,quant,number,swear,relativ,motion,space,time,ppron,work,achieve,leisure,home,money,relig,death,i,assent,nonfl,filler,we,you,shehe,they,ipron
8b347f8e26ea955c760734a75b2709d5,238.0,12.0,51.0,28.0,54.0,1.0,1.0,9.0,36.0,27.0,9.0,0.0,4.0,4.0,2.0,58.0,8.0,6.0,8.0,6.0,5.0,1.0,11.0,22.0,28.0,8.0,5.0,1.0,2.0,20.0,13.0,3.0,3.0,11.0,1.0,17.0,40.0,22.0,13.0,99.0,14.0,2.0,0.0,55.0,8.0,20.0,26.0,82.0,4.0,4.0,1.0,0.0,2.0,0.0,1.0,52.0,1.0,0.0,10.0,3.0,25.0,0.0,2.0,17.0
8b3646393fed1ed65b6a0fc4fb773b44,295.0,29.0,86.0,41.0,25.0,0.0,0.0,2.0,90.0,56.0,31.0,0.0,18.0,14.0,4.0,85.0,7.0,5.0,12.0,14.0,5.0,4.0,20.0,27.0,58.0,2.0,1.0,1.0,0.0,12.0,3.0,1.0,7.0,5.0,1.0,31.0,74.0,30.0,15.0,74.0,14.0,4.0,12.0,90.0,12.0,25.0,51.0,55.0,34.0,22.0,19.0,1.0,1.0,4.0,3.0,44.0,40.0,4.0,1.0,5.0,5.0,1.0,0.0,19.0
8b6ceafaf2ea6bd34f26ff463156363c,2110.0,270.0,591.0,292.0,338.0,8.0,3.0,52.0,391.0,227.0,164.0,7.0,105.0,118.0,30.0,597.0,86.0,51.0,77.0,112.0,55.0,17.0,136.0,126.0,397.0,143.0,68.0,52.0,19.0,131.0,54.0,23.0,49.0,42.0,20.0,206.0,474.0,212.0,53.0,529.0,92.0,71.0,77.0,736.0,120.0,221.0,381.0,338.0,76.0,134.0,123.0,26.0,40.0,31.0,12.0,215.0,40.0,11.0,15.0,12.0,72.0,9.0,30.0,191.0
8b80f395ebea5dbab387018dbcc8638d,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,3.0,1.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8bd63931447c46b292051cc2a5e850d9,75.0,22.0,7.0,7.0,13.0,0.0,2.0,1.0,8.0,4.0,4.0,0.0,1.0,0.0,1.0,18.0,4.0,3.0,2.0,1.0,4.0,0.0,3.0,0.0,5.0,7.0,7.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,5.0,16.0,13.0,5.0,16.0,3.0,0.0,0.0,17.0,0.0,9.0,7.0,13.0,8.0,1.0,1.0,2.0,0.0,1.0,0.0,6.0,0.0,7.0,0.0,0.0,6.0,0.0,1.0,3.0
8bea7464dea62a2e657abf1e6dd8ad16,1332.0,111.0,348.0,173.0,320.0,31.0,13.0,20.0,300.0,222.0,75.0,13.0,26.0,54.0,14.0,363.0,55.0,44.0,63.0,67.0,27.0,27.0,73.0,62.0,246.0,57.0,32.0,13.0,11.0,77.0,29.0,25.0,21.0,28.0,7.0,110.0,292.0,135.0,25.0,482.0,56.0,16.0,11.0,429.0,60.0,127.0,229.0,332.0,72.0,38.0,34.0,18.0,9.0,7.0,2.0,175.0,59.0,4.0,17.0,13.0,128.0,8.0,8.0,150.0
8c393982479748c5a53acaa7a3717c71,18342.0,1284.0,4661.0,2529.0,3159.0,109.0,234.0,255.0,3545.0,2167.0,1356.0,140.0,501.0,1097.0,327.0,5477.0,597.0,411.0,525.0,975.0,587.0,174.0,1637.0,1006.0,2946.0,683.0,258.0,229.0,170.0,888.0,300.0,288.0,218.0,280.0,95.0,2101.0,3872.0,2382.0,376.0,5689.0,1020.0,190.0,215.0,4710.0,690.0,1698.0,2199.0,4115.0,435.0,519.0,696.0,104.0,130.0,130.0,132.0,2843.0,431.0,121.0,140.0,183.0,661.0,244.0,184.0,1574.0
8cc4acc3bb9b04d1c4a4b4d35ca514ee,218.0,23.0,70.0,45.0,61.0,13.0,2.0,3.0,33.0,22.0,10.0,1.0,4.0,10.0,2.0,54.0,14.0,2.0,4.0,13.0,4.0,0.0,11.0,11.0,51.0,3.0,1.0,0.0,2.0,12.0,2.0,2.0,2.0,3.0,6.0,21.0,33.0,18.0,3.0,72.0,7.0,2.0,0.0,56.0,3.0,18.0,34.0,51.0,3.0,9.0,9.0,4.0,2.0,1.0,1.0,18.0,2.0,0.0,1.0,1.0,26.0,5.0,1.0,21.0
8da2d8c46591e28d575d5cc983ada549,1913.0,253.0,431.0,279.0,304.0,6.0,7.0,46.0,234.0,141.0,92.0,12.0,26.0,83.0,25.0,574.0,95.0,44.0,60.0,104.0,61.0,23.0,141.0,117.0,282.0,100.0,31.0,30.0,27.0,79.0,25.0,33.0,18.0,29.0,6.0,141.0,432.0,202.0,69.0,464.0,102.0,46.0,4.0,476.0,69.0,209.0,191.0,272.0,38.0,44.0,34.0,23.0,18.0,25.0,20.0,130.0,12.0,6.0,7.0,36.0,66.0,15.0,25.0,192.0
8de8bd927b7382cb4fa28b96d9c1d539,1224.0,170.0,306.0,178.0,239.0,4.0,1.0,35.0,189.0,111.0,78.0,12.0,42.0,43.0,13.0,347.0,48.0,29.0,38.0,62.0,33.0,19.0,90.0,77.0,223.0,50.0,19.0,15.0,14.0,49.0,21.0,17.0,10.0,19.0,1.0,90.0,270.0,129.0,41.0,323.0,47.0,31.0,25.0,399.0,55.0,145.0,188.0,177.0,60.0,88.0,56.0,5.0,4.0,18.0,5.0,60.0,28.0,4.0,7.0,25.0,66.0,7.0,19.0,146.0
8efebbff1c7831780078e8d590daf08b,1058.0,102.0,280.0,151.0,262.0,14.0,12.0,20.0,213.0,141.0,71.0,11.0,16.0,56.0,32.0,353.0,65.0,40.0,52.0,60.0,35.0,19.0,53.0,62.0,161.0,39.0,14.0,10.0,13.0,58.0,13.0,27.0,18.0,36.0,0.0,100.0,234.0,103.0,11.0,344.0,39.0,21.0,2.0,254.0,43.0,85.0,118.0,267.0,45.0,55.0,18.0,5.0,0.0,12.0,5.0,141.0,14.0,3.0,5.0,18.0,60.0,45.0,3.0,77.0
8f1f07a33f5dd4465f03c5bea42527c1,157.0,14.0,36.0,14.0,29.0,6.0,1.0,0.0,28.0,16.0,12.0,3.0,4.0,6.0,3.0,55.0,9.0,10.0,7.0,8.0,6.0,2.0,10.0,7.0,27.0,5.0,3.0,0.0,2.0,3.0,1.0,0.0,2.0,1.0,0.0,13.0,45.0,18.0,2.0,42.0,15.0,4.0,0.0,52.0,9.0,16.0,24.0,31.0,3.0,4.0,1.0,3.0,0.0,0.0,0.0,17.0,2.0,1.0,0.0,7.0,2.0,5.0,0.0,11.0
8faf4d2ee4825edc1e526a13130b9bf2,639.0,75.0,159.0,94.0,95.0,5.0,2.0,5.0,102.0,86.0,14.0,1.0,7.0,39.0,5.0,168.0,20.0,10.0,21.0,38.0,23.0,4.0,42.0,35.0,90.0,26.0,14.0,3.0,2.0,41.0,2.0,9.0,8.0,14.0,24.0,67.0,142.0,67.0,9.0,170.0,35.0,11.0,0.0,198.0,24.0,67.0,107.0,107.0,28.0,28.0,33.0,14.0,4.0,7.0,1.0,60.0,11.0,3.0,6.0,13.0,25.0,2.0,7.0,63.0
8ff6192bbbb717c36097b33e244d91de,3380.0,388.0,887.0,528.0,474.0,5.0,11.0,49.0,548.0,317.0,222.0,27.0,98.0,133.0,29.0,1028.0,162.0,115.0,119.0,186.0,78.0,41.0,196.0,220.0,611.0,167.0,52.0,38.0,52.0,206.0,73.0,79.0,25.0,49.0,33.0,298.0,668.0,322.0,97.0,1032.0,149.0,43.0,18.0,786.0,115.0,323.0,321.0,687.0,79.0,94.0,69.0,17.0,19.0,53.0,36.0,437.0,19.0,17.0,35.0,38.0,141.0,29.0,42.0,345.0
905aa8f3783164bd023051c8a7f6c174,1512.0,169.0,386.0,225.0,282.0,10.0,6.0,25.0,192.0,120.0,68.0,10.0,19.0,73.0,20.0,449.0,64.0,46.0,58.0,88.0,40.0,17.0,112.0,84.0,245.0,62.0,27.0,12.0,14.0,107.0,44.0,38.0,4.0,30.0,24.0,125.0,331.0,167.0,40.0,419.0,73.0,27.0,2.0,365.0,61.0,135.0,158.0,293.0,22.0,48.0,35.0,14.0,22.0,8.0,8.0,129.0,11.0,4.0,6.0,24.0,88.0,35.0,17.0,126.0
90d34f5d61b4adcb2db21733aac5afab,1701.0,157.0,436.0,223.0,266.0,2.0,6.0,18.0,208.0,172.0,35.0,5.0,5.0,116.0,6.0,574.0,88.0,42.0,93.0,131.0,39.0,7.0,130.0,117.0,263.0,74.0,36.0,15.0,17.0,28.0,7.0,10.0,3.0,24.0,8.0,159.0,407.0,176.0,20.0,527.0,67.0,27.0,0.0,470.0,59.0,173.0,225.0,313.0,74.0,74.0,35.0,10.0,8.0,7.0,3.0,211.0,5.0,4.0,22.0,16.0,54.0,22.0,10.0,214.0
90f336a010f8295e2cf7198226c5d642,1745.0,176.0,566.0,285.0,305.0,14.0,6.0,45.0,379.0,274.0,105.0,6.0,50.0,105.0,29.0,474.0,59.0,51.0,78.0,96.0,73.0,23.0,53.0,115.0,405.0,69.0,30.0,16.0,20.0,155.0,74.0,36.0,20.0,27.0,30.0,205.0,352.0,135.0,86.0,508.0,108.0,23.0,39.0,532.0,60.0,216.0,235.0,322.0,26.0,60.0,47.0,29.0,19.0,16.0,2.0,185.0,69.0,35.0,21.0,17.0,46.0,62.0,12.0,186.0
911012050f7c7596e579f6d3bc567abd,90.0,11.0,21.0,14.0,2.0,0.0,0.0,1.0,7.0,5.0,2.0,0.0,1.0,7.0,0.0,27.0,0.0,0.0,6.0,4.0,6.0,0.0,7.0,3.0,12.0,3.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,7.0,23.0,10.0,2.0,15.0,8.0,3.0,0.0,42.0,10.0,8.0,23.0,12.0,3.0,2.0,4.0,1.0,3.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
9138a4af7fa7a5c5bf363d867ff6c56c,3019.0,355.0,821.0,480.0,458.0,14.0,17.0,46.0,535.0,375.0,159.0,18.0,67.0,123.0,31.0,828.0,96.0,53.0,127.0,147.0,83.0,39.0,233.0,117.0,527.0,170.0,90.0,30.0,31.0,190.0,58.0,56.0,29.0,77.0,53.0,257.0,726.0,271.0,65.0,767.0,161.0,27.0,29.0,882.0,150.0,333.0,388.0,498.0,100.0,104.0,161.0,43.0,43.0,34.0,41.0,283.0,70.0,13.0,17.0,31.0,113.0,57.0,14.0,269.0
914c0fc8a3e61ab17165c6af138dbf1e,591.0,45.0,156.0,67.0,89.0,2.0,3.0,9.0,122.0,80.0,42.0,7.0,12.0,32.0,6.0,173.0,25.0,9.0,23.0,30.0,19.0,3.0,32.0,47.0,103.0,38.0,13.0,5.0,18.0,30.0,10.0,11.0,6.0,6.0,3.0,92.0,107.0,71.0,15.0,196.0,30.0,7.0,9.0,164.0,24.0,52.0,84.0,137.0,17.0,19.0,15.0,5.0,6.0,8.0,7.0,99.0,27.0,6.0,14.0,5.0,18.0,5.0,10.0,59.0
91607935d5929b663e3d935f6e73a9d8,996.0,110.0,261.0,133.0,238.0,20.0,6.0,35.0,161.0,125.0,36.0,4.0,16.0,48.0,10.0,334.0,35.0,28.0,36.0,69.0,26.0,11.0,104.0,50.0,186.0,30.0,3.0,12.0,10.0,58.0,10.0,23.0,20.0,13.0,8.0,97.0,225.0,108.0,14.0,276.0,58.0,12.0,7.0,275.0,40.0,122.0,106.0,184.0,19.0,22.0,28.0,13.0,3.0,13.0,5.0,78.0,10.0,5.0,4.0,25.0,41.0,13.0,27.0,92.0
917636d81e277fb104914eb62a80adc5,91.0,8.0,27.0,10.0,10.0,1.0,0.0,0.0,18.0,7.0,11.0,4.0,3.0,9.0,2.0,28.0,4.0,3.0,2.0,2.0,4.0,3.0,5.0,5.0,17.0,12.0,7.0,2.0,3.0,9.0,5.0,4.0,1.0,0.0,1.0,11.0,22.0,6.0,1.0,32.0,6.0,2.0,0.0,23.0,2.0,10.0,11.0,29.0,0.0,4.0,4.0,2.0,0.0,1.0,2.0,25.0,1.0,0.0,2.0,0.0,0.0,1.0,3.0,3.0
927e28b6bb60bb344fc2fd41a14e0fdb,214.0,28.0,57.0,43.0,35.0,2.0,0.0,1.0,28.0,13.0,15.0,4.0,5.0,5.0,1.0,60.0,12.0,5.0,7.0,11.0,9.0,6.0,13.0,7.0,38.0,8.0,3.0,1.0,1.0,10.0,4.0,2.0,2.0,6.0,3.0,6.0,40.0,24.0,12.0,58.0,9.0,3.0,2.0,37.0,9.0,11.0,17.0,32.0,10.0,3.0,7.0,1.0,1.0,3.0,2.0,14.0,4.0,4.0,1.0,2.0,14.0,2.0,0.0,26.0
92c2432020f0ea1b708d7332bfa2c171,1461.0,154.0,361.0,207.0,162.0,16.0,2.0,21.0,249.0,164.0,83.0,6.0,29.0,87.0,18.0,434.0,65.0,48.0,44.0,87.0,41.0,12.0,67.0,103.0,222.0,94.0,43.0,19.0,27.0,88.0,31.0,39.0,6.0,14.0,15.0,200.0,272.0,133.0,41.0,425.0,84.0,23.0,14.0,430.0,47.0,138.0,254.0,262.0,37.0,24.0,41.0,6.0,1.0,8.0,3.0,205.0,48.0,8.0,20.0,4.0,30.0,9.0,14.0,163.0
938a5bb332c15ab321ce4c567d31d6a4,2150.0,290.0,559.0,356.0,369.0,11.0,6.0,32.0,276.0,162.0,113.0,16.0,34.0,70.0,28.0,652.0,109.0,50.0,90.0,119.0,86.0,27.0,140.0,103.0,383.0,57.0,17.0,21.0,16.0,59.0,28.0,22.0,6.0,46.0,3.0,150.0,473.0,187.0,67.0,527.0,139.0,42.0,2.0,470.0,66.0,195.0,193.0,286.0,77.0,93.0,40.0,11.0,18.0,27.0,6.0,73.0,3.0,3.0,6.0,61.0,97.0,26.0,29.0,241.0
93a8c06466d862d9ba29c5d4dfea9f2d,45.0,5.0,10.0,4.0,6.0,0.0,0.0,1.0,10.0,6.0,4.0,0.0,3.0,2.0,1.0,12.0,1.0,3.0,0.0,4.0,2.0,0.0,2.0,0.0,8.0,7.0,3.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,2.0,4.0,16.0,3.0,0.0,11.0,4.0,0.0,2.0,24.0,5.0,9.0,8.0,5.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0
93aad51db094fd86c49666ac8b5f026f,23.0,5.0,16.0,3.0,3.0,0.0,0.0,0.0,8.0,6.0,2.0,0.0,2.0,1.0,0.0,7.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,15.0,4.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,2.0,0.0,5.0,1.0,0.0,1.0,23.0,7.0,6.0,10.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
940dcd82d451c74bfa9adebd377dbf59,196.0,37.0,41.0,37.0,35.0,12.0,1.0,4.0,15.0,8.0,7.0,0.0,4.0,5.0,2.0,23.0,4.0,4.0,1.0,5.0,0.0,0.0,6.0,6.0,33.0,7.0,3.0,4.0,0.0,11.0,3.0,4.0,2.0,1.0,2.0,4.0,40.0,15.0,4.0,58.0,5.0,4.0,4.0,35.0,3.0,20.0,10.0,50.0,0.0,2.0,12.0,1.0,0.0,3.0,1.0,37.0,1.0,0.0,0.0,1.0,8.0,4.0,0.0,8.0
947126a9b294f0c9972e7b92ec7d7554,2116.0,192.0,541.0,280.0,472.0,8.0,15.0,23.0,355.0,208.0,146.0,18.0,66.0,55.0,27.0,668.0,83.0,66.0,86.0,95.0,77.0,30.0,178.0,113.0,406.0,114.0,37.0,30.0,39.0,163.0,57.0,35.0,66.0,32.0,7.0,179.0,390.0,256.0,61.0,781.0,81.0,27.0,41.0,543.0,76.0,230.0,223.0,588.0,59.0,78.0,45.0,15.0,14.0,25.0,6.0,305.0,15.0,2.0,18.0,39.0,196.0,37.0,11.0,193.0
94c07315276329eaf9beb29b759d4442,2109.0,279.0,503.0,256.0,274.0,12.0,8.0,23.0,226.0,145.0,79.0,7.0,31.0,205.0,12.0,651.0,114.0,66.0,73.0,91.0,47.0,23.0,175.0,101.0,249.0,115.0,41.0,31.0,30.0,123.0,56.0,32.0,7.0,23.0,32.0,191.0,523.0,205.0,34.0,555.0,88.0,48.0,15.0,693.0,98.0,295.0,288.0,391.0,111.0,47.0,64.0,43.0,57.0,13.0,5.0,273.0,43.0,9.0,19.0,7.0,62.0,28.0,21.0,164.0
94d9df4783ff58d5b196cb12afe1a630,133.0,7.0,56.0,42.0,28.0,3.0,0.0,0.0,21.0,14.0,7.0,0.0,3.0,20.0,2.0,24.0,2.0,0.0,1.0,2.0,2.0,1.0,13.0,3.0,34.0,10.0,8.0,1.0,1.0,12.0,8.0,3.0,1.0,1.0,1.0,7.0,40.0,4.0,0.0,34.0,0.0,0.0,0.0,52.0,10.0,36.0,6.0,32.0,3.0,1.0,8.0,2.0,2.0,0.0,8.0,18.0,8.0,7.0,0.0,4.0,9.0,0.0,1.0,2.0
94e74338be6a3b01c918bb2e90fc5d25,918.0,93.0,272.0,141.0,146.0,8.0,1.0,18.0,240.0,150.0,90.0,9.0,57.0,53.0,13.0,254.0,30.0,25.0,27.0,49.0,27.0,11.0,55.0,46.0,191.0,62.0,29.0,14.0,14.0,87.0,25.0,15.0,28.0,9.0,24.0,91.0,179.0,78.0,28.0,309.0,45.0,12.0,47.0,302.0,42.0,106.0,153.0,203.0,30.0,32.0,54.0,9.0,10.0,24.0,7.0,155.0,69.0,6.0,10.0,7.0,20.0,6.0,15.0,106.0
9502b982a27b95193cef381f0acbf943,646.0,51.0,164.0,85.0,195.0,17.0,15.0,15.0,102.0,78.0,23.0,3.0,6.0,41.0,9.0,175.0,20.0,15.0,29.0,21.0,17.0,7.0,49.0,36.0,99.0,27.0,7.0,17.0,3.0,48.0,20.0,4.0,18.0,9.0,8.0,52.0,129.0,78.0,14.0,234.0,24.0,7.0,4.0,144.0,27.0,51.0,64.0,203.0,7.0,9.0,10.0,7.0,3.0,18.0,1.0,110.0,7.0,0.0,3.0,0.0,78.0,11.0,4.0,31.0
9504dafaba40702cd047f94871b6af59,2813.0,269.0,813.0,468.0,669.0,17.0,8.0,83.0,434.0,350.0,82.0,14.0,19.0,117.0,21.0,910.0,117.0,83.0,89.0,154.0,109.0,37.0,233.0,172.0,617.0,130.0,56.0,47.0,22.0,147.0,48.0,61.0,33.0,38.0,8.0,318.0,427.0,355.0,111.0,913.0,160.0,13.0,9.0,763.0,120.0,270.0,350.0,592.0,52.0,75.0,41.0,26.0,22.0,42.0,0.0,295.0,40.0,23.0,9.0,28.0,177.0,54.0,38.0,321.0
9521e4736edb238dfd5aca97a888ea34,1065.0,92.0,349.0,181.0,115.0,2.0,4.0,20.0,192.0,118.0,74.0,3.0,36.0,65.0,10.0,316.0,47.0,27.0,69.0,63.0,17.0,11.0,70.0,54.0,235.0,38.0,21.0,4.0,12.0,68.0,26.0,13.0,22.0,16.0,14.0,113.0,303.0,83.0,15.0,276.0,39.0,12.0,28.0,383.0,70.0,116.0,190.0,190.0,36.0,29.0,40.0,21.0,10.0,9.0,1.0,141.0,33.0,10.0,9.0,4.0,32.0,9.0,4.0,86.0
953149c4a7f539fed83161cee05ec6c0,48.0,6.0,18.0,14.0,5.0,1.0,0.0,0.0,6.0,3.0,3.0,2.0,0.0,0.0,0.0,10.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,18.0,2.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,11.0,1.0,1.0,14.0,0.0,0.0,0.0,11.0,0.0,6.0,5.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,4.0
968157017daec34ee86050fe9bd72293,5430.0,567.0,1369.0,720.0,891.0,34.0,31.0,67.0,827.0,522.0,300.0,38.0,131.0,289.0,75.0,1506.0,208.0,122.0,166.0,221.0,121.0,61.0,425.0,293.0,907.0,384.0,133.0,109.0,114.0,346.0,158.0,78.0,56.0,76.0,64.0,479.0,1139.0,550.0,119.0,1793.0,203.0,82.0,50.0,1447.0,224.0,631.0,553.0,1356.0,138.0,130.0,240.0,46.0,29.0,53.0,25.0,905.0,86.0,12.0,59.0,58.0,281.0,75.0,37.0,437.0
978b6954929e8ac7d8f349651fe53556,375.0,28.0,86.0,45.0,78.0,2.0,9.0,7.0,63.0,41.0,22.0,0.0,11.0,14.0,5.0,130.0,16.0,9.0,14.0,16.0,14.0,8.0,40.0,20.0,59.0,22.0,10.0,4.0,8.0,22.0,13.0,3.0,3.0,5.0,3.0,46.0,79.0,44.0,11.0,114.0,26.0,5.0,2.0,106.0,8.0,34.0,60.0,84.0,25.0,18.0,20.0,2.0,5.0,2.0,4.0,44.0,3.0,1.0,4.0,3.0,12.0,20.0,5.0,30.0
97d694df56a84b8f9449d7ee174f3ee5,1215.0,159.0,293.0,175.0,229.0,4.0,7.0,28.0,215.0,124.0,90.0,7.0,48.0,50.0,10.0,371.0,43.0,37.0,41.0,54.0,41.0,7.0,105.0,77.0,197.0,63.0,19.0,17.0,21.0,81.0,36.0,21.0,25.0,26.0,9.0,118.0,268.0,136.0,36.0,293.0,74.0,15.0,29.0,284.0,42.0,125.0,109.0,194.0,31.0,26.0,36.0,8.0,14.0,9.0,11.0,89.0,11.0,4.0,4.0,6.0,58.0,24.0,17.0,99.0
98402a19f626c91d1795df7446906795,2099.0,221.0,634.0,347.0,431.0,14.0,10.0,37.0,433.0,329.0,98.0,8.0,17.0,70.0,31.0,730.0,113.0,70.0,88.0,125.0,105.0,42.0,111.0,150.0,481.0,125.0,43.0,45.0,24.0,113.0,37.0,46.0,13.0,34.0,17.0,183.0,418.0,215.0,88.0,544.0,148.0,30.0,7.0,621.0,98.0,225.0,281.0,342.0,84.0,145.0,73.0,5.0,20.0,13.0,4.0,153.0,23.0,10.0,18.0,61.0,74.0,23.0,31.0,202.0
98500a6228747f60e2230f46d7d61c12,2593.0,269.0,656.0,365.0,272.0,33.0,9.0,23.0,409.0,277.0,132.0,13.0,59.0,121.0,13.0,797.0,94.0,60.0,98.0,170.0,68.0,22.0,201.0,158.0,452.0,167.0,68.0,31.0,61.0,167.0,58.0,50.0,23.0,28.0,43.0,309.0,600.0,280.0,59.0,654.0,156.0,23.0,36.0,709.0,111.0,278.0,298.0,421.0,43.0,55.0,111.0,66.0,20.0,21.0,9.0,317.0,67.0,11.0,28.0,8.0,32.0,33.0,31.0,233.0
9851e23269d3494627589fc84cf4f7fa,265.0,37.0,75.0,35.0,45.0,2.0,1.0,4.0,64.0,48.0,16.0,1.0,9.0,10.0,0.0,61.0,8.0,4.0,10.0,12.0,8.0,3.0,16.0,6.0,53.0,11.0,4.0,4.0,3.0,13.0,5.0,5.0,2.0,3.0,1.0,26.0,71.0,17.0,2.0,59.0,18.0,7.0,2.0,104.0,18.0,31.0,53.0,44.0,8.0,18.0,7.0,4.0,1.0,0.0,5.0,26.0,14.0,4.0,0.0,1.0,8.0,9.0,0.0,15.0
98bb32662c064af9a93a1be579fb7532,1246.0,102.0,369.0,205.0,219.0,5.0,3.0,24.0,185.0,140.0,44.0,5.0,14.0,80.0,9.0,405.0,47.0,34.0,79.0,119.0,26.0,7.0,73.0,88.0,223.0,53.0,9.0,23.0,12.0,47.0,19.0,9.0,4.0,36.0,15.0,103.0,287.0,138.0,23.0,360.0,75.0,13.0,5.0,356.0,54.0,124.0,170.0,241.0,34.0,32.0,34.0,18.0,23.0,6.0,3.0,157.0,28.0,5.0,12.0,5.0,59.0,11.0,9.0,119.0
98bcd7e7d81d569867b11f4c99f61d78,3750.0,342.0,1006.0,521.0,737.0,73.0,26.0,53.0,509.0,247.0,260.0,18.0,149.0,234.0,42.0,1047.0,145.0,93.0,135.0,156.0,73.0,39.0,305.0,185.0,629.0,154.0,70.0,40.0,29.0,196.0,69.0,44.0,56.0,57.0,48.0,329.0,970.0,339.0,66.0,1120.0,150.0,71.0,86.0,1002.0,171.0,389.0,418.0,821.0,93.0,97.0,95.0,62.0,65.0,33.0,29.0,464.0,29.0,13.0,25.0,36.0,129.0,139.0,53.0,299.0
99012dc85894fd1e1643883e569f276b,1478.0,134.0,394.0,195.0,180.0,9.0,6.0,19.0,207.0,144.0,58.0,4.0,21.0,97.0,13.0,390.0,44.0,25.0,51.0,64.0,39.0,14.0,124.0,70.0,242.0,59.0,24.0,7.0,23.0,90.0,35.0,23.0,19.0,23.0,16.0,155.0,339.0,151.0,29.0,441.0,66.0,16.0,9.0,455.0,65.0,154.0,225.0,296.0,64.0,47.0,41.0,37.0,23.0,6.0,1.0,213.0,33.0,6.0,12.0,17.0,29.0,26.0,11.0,145.0
995e4ebabf51c8603826114f233b66d5,3126.0,333.0,785.0,460.0,562.0,15.0,9.0,74.0,396.0,239.0,153.0,28.0,52.0,155.0,27.0,960.0,158.0,82.0,94.0,197.0,110.0,39.0,207.0,141.0,498.0,157.0,57.0,41.0,43.0,143.0,48.0,27.0,26.0,65.0,52.0,294.0,706.0,268.0,76.0,890.0,173.0,53.0,11.0,760.0,91.0,304.0,358.0,585.0,120.0,107.0,81.0,26.0,22.0,21.0,11.0,341.0,35.0,14.0,17.0,37.0,123.0,50.0,34.0,305.0
9963eb029cd100ade5c37f057b7b13e9,1160.0,124.0,271.0,143.0,189.0,4.0,7.0,14.0,175.0,110.0,62.0,12.0,19.0,43.0,16.0,426.0,81.0,44.0,39.0,72.0,41.0,21.0,79.0,75.0,187.0,47.0,8.0,18.0,18.0,52.0,17.0,21.0,8.0,23.0,9.0,105.0,273.0,120.0,38.0,335.0,69.0,8.0,5.0,291.0,29.0,116.0,137.0,208.0,23.0,47.0,29.0,5.0,9.0,11.0,9.0,117.0,10.0,4.0,11.0,14.0,47.0,15.0,15.0,127.0
9ac633881b30028b70f848b1278644b0,831.0,103.0,231.0,130.0,177.0,7.0,5.0,17.0,149.0,79.0,69.0,2.0,42.0,50.0,12.0,237.0,29.0,24.0,23.0,26.0,34.0,13.0,60.0,41.0,143.0,60.0,23.0,14.0,19.0,82.0,35.0,22.0,21.0,19.0,4.0,93.0,152.0,69.0,33.0,264.0,40.0,6.0,27.0,237.0,36.0,88.0,107.0,193.0,9.0,27.0,28.0,5.0,1.0,8.0,10.0,107.0,15.0,4.0,7.0,17.0,57.0,8.0,4.0,71.0
9baa0c47f086e39dcf830ed18b653ae3,114.0,21.0,36.0,17.0,34.0,6.0,1.0,3.0,32.0,27.0,3.0,0.0,1.0,4.0,2.0,42.0,7.0,1.0,7.0,4.0,6.0,2.0,12.0,6.0,24.0,8.0,2.0,0.0,6.0,9.0,4.0,2.0,2.0,6.0,1.0,5.0,24.0,9.0,3.0,31.0,6.0,1.0,1.0,41.0,4.0,16.0,20.0,19.0,1.0,6.0,6.0,2.0,0.0,2.0,0.0,3.0,0.0,2.0,1.0,5.0,9.0,2.0,0.0,12.0
